cell_key,cilium_length_um,centriole_dist_um,nucleus_volume_um3
N:135479,,,107.45
N:501166,,,218.89
N:177630,,,107.45
N:399624,,,107.46
N:173564,,,107.46
N:105192,,,360.22
N:267145,,,107.47
N:135913,,,107.47
N:406576,,,107.47
N:294934,,,230.22
N:480960,3.64,4.12,107.48
N:362450,,,107.48
N:240047,,,107.48
N:316888,,,107.48
N:444159,,,107.49
N:259252,,,309.64
N:185584,2.73,4.66,107.49
N:560751,,,107.49
N:647232,,,350.98
N:29507,,,107.5
N:265691,,,107.51
N:204056,,,320.63
N:231351,,,283.47
N:434194,,,229.09
N:293082,,,279.83
N:203329,,,107.52
N:522431,,,287.78
N:356762,,,107.53
N:360564,,,107.54
N:387469,2.18,5.34,107.54
N:367999,,,331.57
N:221091,,,107.54
N:87912,,,107.54
N:462777,,,107.54
N:326208,,,289.87
N:405252,,,271.51
N:371570,,,107.56
N:166233,,,290.53
N:477861,,,107.56
N:598952,,,107.56
N:583836,,,107.56
N:587201,,,107.56
N:627464,,,107.56
N:277673,,,107.56
N:558366,,,107.56
N:328544,,,263.46
N:269782,,,107.57
N:428951,,,107.57
N:156235,,,107.57
N:132910,,,107.57
N:320076,2.88,3.27,107.57
N:224333,,,326.17
N:291853,,,288.04
N:345271,,,107.58
N:33535,,,267.73
N:678467,,,107.58
N:292551,,,278.55
N:642989,,,107.58
N:189208,,,283.1
N:454322,,,249.3
N:598748,,,107.59
N:261744,,,227.71
N:325786,,,277.39
N:474719,,,107.6
N:677739,,,107.6
N:631436,,,107.6
N:263857,,,107.6
N:233021,,,389.36
N:233166,,,377.89
N:194232,,,253.56
N:267191,,,107.61
N:59533,3.11,4.56,107.61
N:499024,,,298.83
N:404845,,,279.7
N:437751,,,107.61
N:176880,,,107.62
N:400141,,,107.62
N:719365,,,107.62
N:240433,,,107.63
N:673374,,,107.63
N:617107,,,448.24
N:81063,,,331.77
N:262634,,,107.64
N:538592,,,107.65
N:335950,,,107.65
N:271022,,,107.65
N:469662,,,107.66
N:508180,,,107.66
N:460692,,,107.66
N:46975,,,107.66
N:302458,,,278.08
N:537908,,,107.66
N:705337,,,107.66
N:225421,,,107.66
N:395529,,,232.94
N:425932,,,258.16
N:692867,,,333.12
N:272509,,,107.67
N:279022,,,107.68
N:369215,,,107.68
N:232542,,,107.69
N:628506,,,107.69
N:139977,,,107.69
N:518321,,,353.76
N:195170,,,262.84
N:794917,,,107.71
N:678622,,,107.71
N:229728,,,107.71
N:270471,,,107.72
N:301137,,,107.72
N:492003,,,306.73
N:407302,,,107.73
N:354479,2.72,3.48,107.73
N:231618,1.69,6.17,107.74
N:363716,,,107.74
N:517534,,,352.24
N:129281,,,107.74
N:339910,,,107.74
N:684201,,,107.75
N:355838,,,107.75
N:364123,,,330.79
N:441120,,,107.75
N:292054,,,290.45
N:463849,,,107.76
N:233580,,,257.13
N:89356,,,107.77
N:556192,,,291.95
N:378952,,,107.77
N:422731,,,363.38
N:302902,,,257.09
N:170794,,,330.08
N:598419,,,107.78
N:737138,,,264.92
N:728830,,,107.78
N:113311,,,307.29
N:591196,,,107.8
N:709058,,,248.79
N:150910,2.05,4.29,107.8
N:622478,,,256.7
N:396295,,,306.12
N:618309,,,107.8
N:240020,,,107.81
N:195800,,,107.81
N:308190,,,107.81
N:343656,,,231.47
N:76996,,,107.82
N:195317,,,227.33
N:156203,,,316.81
N:621537,,,107.82
N:533800,,,107.82
N:326806,,,411.98
N:240873,,,107.83
N:617484,,,288.07
N:757731,,,107.83
N:262149,,,254.16
N:241262,,,265.43
N:558036,,,107.84
N:461174,,,107.84
N:473094,,,107.84
N:559577,,,294.67
N:183390,,,107.84
N:564939,,,107.85
N:205882,,,302.99
N:496632,,,324.37
N:344866,,,295.32
N:544974,,,107.86
N:700178,,,333.24
N:76251,,,107.86
N:184203,,,107.86
N:377982,,,107.87
N:303146,,,107.87
N:36435,,,276.8
N:81940,,,107.88
N:666352,,,107.88
N:185891,,3.53,107.88
N:626020,,,319.17
N:243298,,,107.89
N:492783,,,107.9
N:268908,,,107.9
N:621072,,,291.44
N:188522,,,268.82
N:217133,3.6,2.68,107.92
N:310142,,,107.92
N:680769,,,107.92
N:399207,,,107.92
N:538607,,,107.92
N:531045,,,107.92
N:531337,,,107.93
N:598847,,,107.93
N:210288,,,107.93
N:307298,,,107.94
N:465636,,,107.95
N:232026,,,107.95
N:595943,,,107.95
N:397886,,,289.51
N:469425,,,107.95
N:478264,,,107.96
N:511393,4.21,5.59,107.96
N:376449,,,107.97
N:768909,,,285.13
N:203237,,,305.41
N:265606,,,303.83
N:184517,2.37,2.04,107.98
N:439582,,,107.98
N:199245,,,107.98
N:496366,,,107.98
N:803072,,,107.98
N:591043,,,107.98
N:427450,,,287.94
N:231887,,,305.73
N:682732,,,107.99
N:590379,,,265.28
N:423776,,,372.95
N:317218,,,107.99
N:712103,,,280.19
N:152733,,,292.64
N:265539,,,108.0
N:611093,,,108.0
N:82136,,,108.0
N:469991,,,108.0
N:129238,,,232.21
N:308885,,,108.01
N:803204,,,108.01
N:140043,,,108.01
N:456671,,,108.02
N:387467,3.84,4.1,108.02
N:123318,,,244.91
N:263826,,,108.04
N:229082,,,108.04
N:375127,,,108.04
N:305615,,,108.04
N:461245,,,108.04
N:116991,,,279.78
N:4120,,,108.05
N:253268,3.65,3.97,108.07
N:566073,,,264.73
N:599508,,,108.08
N:304256,,,108.08
N:86997,,,234.22
N:250060,,,108.08
N:260974,,,272.48
N:273702,,,108.08
N:138885,,,108.08
N:311859,,,108.08
N:293569,,,304.24
N:241471,,,309.06
N:531474,,,108.09
N:630495,,,108.09
N:240158,,,108.09
N:493796,,,290.85
N:291923,,,108.1
N:231966,,,282.1
N:541129,,,108.1
N:380673,,,108.1
N:122208,,,108.1
N:466592,,,108.1
N:339237,,,108.11
N:376857,,,108.11
N:259293,,,108.12
N:466323,,,330.29
N:598698,,,108.13
N:424433,,,290.47
N:256308,,,108.13
N:455176,,,298.75
N:619470,,,108.13
N:410013,,,108.14
N:438066,,,267.5
N:363146,,,108.14
N:469043,,,249.38
N:268624,,,108.14
N:250341,,,108.14
N:620805,,,108.14
N:389144,,,297.45
N:168970,,,245.99
N:675228,,,244.93
N:603542,,,108.14
N:266617,,,249.49
N:472011,,,233.53
N:89638,,,108.15
N:437034,,,108.16
N:552002,,,325.72
N:494869,,,272.04
N:350782,,,108.17
N:503885,,,108.18
N:500558,,,108.18
N:617987,,,108.18
N:669724,,,108.18
N:423880,,,108.18
N:327365,,,304.37
N:418934,,,108.18
N:589473,,,108.18
N:67692,,,347.07
N:290719,,,270.15
N:459543,,,108.19
N:404026,,,108.19
N:228570,,,108.2
N:537038,,,108.2
N:504966,,,108.2
N:205358,,,108.2
N:135854,,,108.21
N:290645,,,283.85
N:238592,,,253.73
N:43305,,,108.21
N:248703,2.37,2.84,108.21
N:703504,,,344.5
N:363382,,,108.22
N:681093,,,108.23
N:127316,,,319.43
N:673304,,,321.9
N:612228,,,269.26
N:554779,,,332.92
N:294879,,,242.74
N:30559,,,108.24
N:623062,,,255.55
N:564673,,,108.25
N:319972,2.73,2.14,108.25
N:575283,2.11,2.22,108.26
N:440992,,,108.26
N:396629,,,311.71
N:563892,,,108.26
N:185072,,,108.26
N:159316,,,271.91
N:137048,,,285.89
N:397329,,,108.27
N:307199,,,108.27
N:342914,,,108.27
N:670979,,,225.26
N:258372,,,287.68
N:618159,,,372.17
N:70207,,,296.68
N:522736,,,282.1
N:697186,,,108.29
N:233458,,,108.29
N:372816,,,108.3
N:525772,,,108.3
N:231327,,,108.3
N:421262,,,310.14
N:561497,,,108.3
N:62082,,,108.31
N:326077,,,108.32
N:670436,,,108.32
N:461175,,,108.32
N:578741,,,108.32
N:235056,,,108.33
N:456155,,,259.66
N:140010,,,108.33
N:236750,,,275.66
N:90585,,,108.34
N:522790,,,108.35
N:625024,,,108.35
N:615004,,,362.93
N:430196,,,108.37
N:588284,,,348.37
N:192881,,,253.02
N:140329,,,108.37
N:593093,,,273.75
N:156801,,,224.45
N:474850,,,108.38
N:173849,,,108.39
N:106529,,,249.54
N:471104,,,108.39
N:302508,,,108.39
N:593453,,,108.4
N:306444,,,314.43
N:444784,,,108.41
N:231950,,,108.41
N:501556,,,108.41
N:269254,,,108.41
N:406141,,,108.41
N:353282,,2.21,108.41
N:189678,,,108.41
N:200696,,,108.42
N:123818,,,108.42
N:608555,,,300.92
N:387526,,,333.37
N:43821,,,251.04
N:567521,,,253.02
N:194283,,,108.43
N:17025,,8.52,108.43
N:257547,,,248.05
N:31996,,,220.45
N:406395,,,298.3
N:172492,,,108.44
N:312088,,,108.46
N:330119,,,108.46
N:204753,,,108.46
N:167246,,,108.46
N:627786,,,108.46
N:374310,,,108.46
N:617162,,,347.61
N:336399,,,108.47
N:300241,,,108.47
N:123070,,,108.47
N:399390,,,321.57
N:238994,,,108.47
N:80891,,,243.5
N:555818,,,229.2
N:129686,,,108.48
N:271871,,,108.48
N:389011,,,274.58
N:359301,,,224.51
N:249628,2.92,4.06,108.49
N:629058,,,108.49
N:489099,,,300.63
N:333924,,,224.23
N:593838,,,276.42
N:459252,,,237.87
N:271721,,,108.51
N:346197,,,108.51
N:255259,,,277.42
N:675971,,,279.37
N:325593,,,227.75
N:222130,,,277.28
N:531292,,,267.46
N:563818,,,108.53
N:299305,,,220.2
N:480664,,,108.53
N:558062,,,108.53
N:220809,,,308.07
N:382179,,,108.53
N:410690,,,108.53
N:502307,,,108.54
N:29186,,,108.54
N:216717,,,111.22
N:624371,,,111.22
N:306988,,,360.82
N:262775,,,288.38
N:392225,,,111.23
N:299294,,,250.65
N:568989,,,111.23
N:537688,,,111.23
N:81939,,,111.23
N:227559,,,251.8
N:403238,,,111.24
N:654955,,,291.42
N:239190,,,111.24
N:423823,,,310.93
N:62078,,,111.24
N:464881,,,234.66
N:428304,,,111.24
N:534195,,,111.24
N:375853,,,111.25
N:156468,,,111.25
N:328140,,,111.25
N:548335,,,111.26
N:344324,,,111.26
N:586355,,,111.26
N:363718,,,237.11
N:239568,,,111.26
N:216166,1.49,1.89,111.27
N:240055,,,262.68
N:339727,,,305.83
N:758223,,,111.29
N:226425,,,111.29
N:676308,,,225.21
N:434215,,,111.3
N:401649,,,111.3
N:85530,,,293.05
N:490904,,,240.79
N:619146,,,294.02
N:560811,,,354.89
N:597245,,,111.31
N:443737,,,111.31
N:488562,,,271.73
N:395484,,,301.25
N:466040,,,224.5
N:418906,2.66,2.65,111.32
N:766371,,,263.12
N:414097,,,111.33
N:270737,,,111.33
N:201226,,,257.45
N:362004,,,242.7
N:231323,,,111.35
N:636843,,,111.35
N:463987,,,111.35
N:610204,,,111.36
N:449188,3.22,5.17,111.36
N:326970,,,324.76
N:103934,3.73,2.44,111.36
N:569333,,,111.36
N:415364,,,111.36
N:530305,,,111.36
N:731616,,,111.37
N:595383,,,111.37
N:470697,,,257.4
N:626273,,,111.37
N:623427,,,111.37
N:276206,,,111.37
N:269929,,,439.06
N:527901,,,111.39
N:239386,,,111.39
N:238026,,,268.4
N:576731,,,111.39
N:392325,,,111.39
N:560041,,,276.71
N:630556,,,111.39
N:451348,,,111.4
N:618125,,,111.4
N:660803,,,246.09
N:554206,,,279.83
N:399297,,,286.77
N:619316,,,292.11
N:766199,,,245.36
N:462113,,,108.64
N:512225,2.98,3.06,108.64
N:771955,,,108.65
N:588455,,,108.65
N:328759,,,239.12
N:326534,,,287.1
N:167960,,,225.83
N:340465,,,108.66
N:378804,,,108.66
N:732167,,,108.66
N:410577,,,108.66
N:644775,,,277.03
N:325341,,,283.0
N:567280,,,108.66
N:480973,2.13,5.12,108.67
N:123272,,,108.67
N:197288,,,248.82
N:85565,,,108.68
N:277363,,,108.68
N:522408,,,250.77
N:577090,3.12,2.9,108.68
N:309688,,,108.68
N:365997,,,108.68
N:341574,,,108.68
N:612988,,,273.52
N:119289,,,108.69
N:223527,,,251.22
N:155357,,,270.83
N:244552,,,108.69
N:403323,,,108.7
N:426745,,,108.7
N:569915,,,108.71
N:349856,,,108.72
N:591145,,,108.73
N:590971,,,108.73
N:223589,,,238.47
N:171812,,,236.15
N:565535,,,227.79
N:648414,6.35,4.82,236.21
N:519377,,,108.74
N:159440,,,247.94
N:536058,,,108.75
N:770049,,,108.76
N:184447,,,108.76
N:190274,,,257.72
N:457729,,,241.98
N:707793,,,108.77
N:445432,,,108.77
N:209786,,,108.77
N:191587,,,263.0
N:667894,,,342.2
N:310057,,,108.78
N:768638,,,108.79
N:463087,,,108.79
N:520070,,,108.79
N:681728,,,108.8
N:264058,,,108.81
N:685594,,,108.81
N:103881,2.79,2.84,108.81
N:263053,,,108.81
N:473011,,,108.81
N:349171,,,108.82
N:550422,,,108.82
N:102123,2.47,2.69,108.82
N:564413,,,108.83
N:589578,,,108.83
N:477826,,,108.83
N:173978,,,108.84
N:361639,,,381.92
N:500904,,,108.84
N:238471,,,108.84
N:568251,,,267.53
N:519570,,,108.85
N:618417,,,108.85
N:81264,,,108.86
N:311568,,,108.86
N:423939,,,316.35
N:374691,,,240.66
N:608042,,,281.57
N:130854,,,257.4
N:262007,,,238.34
N:185873,,,108.87
N:556663,,,108.87
N:566828,,,108.87
N:550311,2.91,2.69,108.87
N:258948,,,312.44
N:110009,,,272.33
N:291810,,,453.07
N:46624,,,257.47
N:201787,,,108.89
N:700057,,,108.9
N:199920,,,395.37
N:455497,,,279.82
N:240085,,,108.91
N:423725,,,266.34
N:641831,,,321.52
N:558173,,,108.92
N:766718,,,108.92
N:404944,,,108.93
N:166466,,,219.75
N:466839,,5.88,108.94
N:492699,,,108.94
N:233952,,,257.3
N:613225,,,262.24
N:417476,2.85,3.5,108.94
N:563352,,,108.95
N:389835,,,345.84
N:228561,,,265.27
N:685549,,,108.95
N:563289,,,108.96
N:480977,,,108.96
N:372343,,,108.97
N:489813,,,108.97
N:310168,,,108.97
N:159452,,,108.98
N:256515,,,108.98
N:518896,,,244.34
N:242347,,,108.99
N:375620,,,108.99
N:530395,,,320.28
N:203728,,,265.41
N:578929,3.17,3.14,109.0
N:400506,,,273.65
N:232917,,,256.02
N:593303,,,109.01
N:221954,,,241.12
N:201891,,,109.01
N:454169,,,109.02
N:519250,,,109.02
N:159444,,,285.28
N:534166,,,229.0
N:231594,,,109.03
N:538299,,,109.04
N:547491,2.77,6.81,109.04
N:669951,,,313.88
N:420875,,,271.45
N:674414,,,109.05
N:556235,,,109.05
N:607403,,,348.45
N:71115,,,109.05
N:675621,,,109.05
N:696136,,,291.29
N:721792,,,109.05
N:136571,,,109.06
N:372803,,,298.7
N:505401,,,109.07
N:616768,,,109.07
N:516024,,,109.07
N:676896,,,109.08
N:229359,,,109.08
N:406101,,,283.13
N:455770,,,109.09
N:589290,,,109.09
N:504866,,,109.09
N:766200,,,109.09
N:196572,,,109.09
N:219176,,,109.1
N:594676,,,109.11
N:580264,,,257.23
N:695621,,,109.11
N:473185,,,109.11
N:240104,,,109.11
N:400430,,,109.11
N:67767,,,366.05
N:596131,,,109.12
N:345523,,,109.12
N:209103,,,109.13
N:696342,,,109.13
N:203655,,,109.13
N:380604,,,109.14
N:597308,,,109.14
N:578936,3.23,2.55,109.14
N:233242,,,109.14
N:439655,,,109.15
N:221013,,,109.15
N:252372,2.99,2.47,109.15
N:34585,,,233.87
N:531865,,,109.15
N:507066,,,109.16
N:314704,,,109.16
N:541202,,,109.16
N:232017,,,109.16
N:764774,,,392.05
N:263291,,,246.26
N:610387,,,298.42
N:675909,,,340.3
N:308464,,,109.18
N:60533,3.07,3.51,109.18
N:630987,,,109.18
N:511495,3.25,5.32,109.18
N:612511,,,109.18
N:167876,,,240.14
N:623208,,,279.51
N:204232,,,226.22
N:459466,,,109.19
N:343756,,,109.19
N:154933,,,330.65
N:685572,,,109.2
N:406710,,,109.2
N:614324,,,109.2
N:241391,,,109.2
N:185833,,,109.2
N:431088,,,310.72
N:158813,,,109.21
N:371619,,,243.88
N:564460,,,109.21
N:452844,2.83,3.72,109.22
N:191774,,,228.15
N:726947,,,109.23
N:324540,,,270.1
N:648137,,,295.63
N:551984,,,259.57
N:777537,,,109.24
N:598760,,,109.25
N:173235,,,109.25
N:490203,,,109.25
N:332887,,,267.63
N:228693,,,273.09
N:407859,,,109.26
N:88569,,,109.26
N:642232,,,411.43
N:224989,,,339.14
N:309725,,,109.27
N:499382,,2.13,109.27
N:439042,,,109.27
N:611594,,,109.27
N:423767,,,238.25
N:401612,,,109.28
N:563055,,,242.5
N:46850,,,109.28
N:619092,,,109.29
N:740671,,,109.29
N:565847,,,336.81
N:457027,,,251.71
N:742998,,,109.29
N:220679,,,109.29
N:348814,,,109.29
N:564760,,,109.3
N:566405,,,109.3
N:243715,,,109.3
N:187866,,,291.47
N:408496,,,109.32
N:387476,,,109.32
N:465784,,,269.21
N:392160,,,235.21
N:534462,,,109.33
N:188439,,,316.22
N:402654,,,109.33
N:48961,,,109.33
N:240779,,,246.9
N:306736,,,309.24
N:458908,,,109.34
N:473894,,,109.34
N:374847,,,109.35
N:359269,,,109.35
N:272938,,,109.35
N:495653,,,321.78
N:530436,,,312.77
N:269484,,,109.35
N:271727,,,317.98
N:627266,,,109.36
N:271929,,,220.4
N:114007,,,268.69
N:167233,,,109.36
N:295370,,,272.04
N:681983,,,109.37
N:237211,,,109.37
N:395577,,,109.37
N:138250,,,299.3
N:582478,,,310.31
N:624139,,,109.37
N:362358,,,276.64
N:262392,,,109.38
N:210887,,,109.38
N:808629,,,109.38
N:505802,,,109.38
N:176221,,,109.39
N:345534,,,109.39
N:296799,,,109.39
N:622461,,,109.39
N:200969,,,109.4
N:681178,,,109.41
N:203506,,,109.42
N:431552,,,109.42
N:426357,,,260.3
N:669840,,,435.69
N:391684,,,109.42
N:762987,,,109.43
N:618308,,,109.44
N:560027,,,109.45
N:374950,,,109.45
N:676947,,,109.45
N:583240,,,254.91
N:331576,,,294.27
N:470419,,,109.45
N:506777,,,109.45
N:622787,,,109.45
N:606783,,,109.46
N:304601,,,220.99
N:325981,,,368.15
N:460179,,,109.46
N:294966,,,242.44
N:803091,,,270.13
N:234304,,,109.47
N:249332,,,109.47
N:227583,,,228.49
N:572459,,,109.48
N:300795,,,109.49
N:188442,,,254.17
N:675685,,,364.02
N:597889,,,109.49
N:302824,,,109.51
N:204114,,,109.51
N:177975,,,109.51
N:165952,,,109.51
N:107326,,,285.99
N:235547,,,109.52
N:673375,,,221.25
N:187704,,,280.18
N:581195,,,376.03
N:626024,,,109.53
N:428979,,,109.53
N:663248,,,109.53
N:470738,,,109.54
N:796946,,,109.54
N:681862,,,109.54
N:123789,,,109.54
N:320240,,,109.54
N:224145,,,365.12
N:471342,,,109.55
N:271539,,,109.55
N:727236,,,109.55
N:378299,,,109.55
N:340396,,,109.55
N:804405,,,109.56
N:218602,,,109.56
N:499439,,,316.56
N:106369,,,294.28
N:139927,,,109.57
N:28816,,,109.57
N:414556,,,109.57
N:379184,,,109.58
N:371059,,,109.58
N:584128,,,246.53
N:106903,,,228.34
N:403281,,,241.14
N:538242,,,109.61
N:372588,,,109.62
N:132650,,,109.62
N:274221,,,109.63
N:245589,,,109.63
N:342740,,,109.63
N:426091,,,109.63
N:438194,,,262.3
N:275233,,,109.64
N:340868,,,314.78
N:387300,,,109.64
N:410767,,,109.65
N:740464,,,332.96
N:259911,,,265.44
N:174710,,,263.84
N:227930,,,291.89
N:614482,,,392.14
N:232591,,,303.75
N:429160,,,265.98
N:563116,,,109.69
N:242027,,,346.31
N:591827,,,109.69
N:346276,,,109.7
N:546152,,,109.7
N:503500,,,109.7
N:259730,,,292.64
N:308622,,,268.33
N:438401,,,289.11
N:385474,,,109.72
N:584959,,,109.72
N:493058,,,109.72
N:631553,,,109.72
N:154478,,,109.73
N:82107,,,109.73
N:175770,,,393.97
N:209342,,,109.73
N:83735,,,224.16
N:681292,,,109.74
N:304953,,,109.75
N:239696,,,109.75
N:186582,,,109.76
N:625935,,,109.76
N:617487,,,109.77
N:613706,,,232.44
N:340858,,,109.77
N:770065,,,109.77
N:379406,,,109.77
N:135895,,,225.11
N:90211,,,109.78
N:393105,,,256.82
N:41184,,,109.78
N:630550,,,109.78
N:442448,,,109.78
N:326564,,,109.79
N:707867,,,403.61
N:369559,,,109.79
N:296356,,,245.25
N:174974,,,109.8
N:228242,,,254.48
N:434639,,,258.46
N:342927,,,347.63
N:457175,,,280.11
N:234006,,,296.27
N:273638,,,109.81
N:152519,3.91,3.59,109.81
N:492430,,,273.1
N:360852,,,220.86
N:391425,,,301.98
N:109100,,,109.82
N:175436,,,109.82
N:424025,,,296.04
N:226196,,,109.84
N:476056,,,109.84
N:78672,,,109.84
N:273911,,,274.41
N:361739,,,349.61
N:553928,,,358.08
N:233493,,,251.61
N:560248,,,109.85
N:426147,,,109.85
N:304992,,,388.39
N:579643,,,109.86
N:498835,,,257.44
N:500965,,,109.87
N:435475,,,109.87
N:794541,,,109.88
N:492731,,,315.68
N:569465,,,109.88
N:588032,,,109.89
N:291631,,,335.31
N:387448,3.04,3.8,109.89
N:358665,,,338.65
N:597146,,,109.9
N:458172,,,109.9
N:241270,,,291.44
N:368135,,,109.9
N:581485,,,360.88
N:491137,,,232.33
N:751060,,,369.71
N:658833,,,419.45
N:104659,,,109.91
N:234288,,,109.91
N:617923,,,233.75
N:339832,,,109.92
N:279432,,,109.92
N:305138,,,316.35
N:427638,,,109.93
N:304352,,,235.66
N:227325,,,109.94
N:334256,,,109.94
N:267501,,,109.94
N:392575,,,109.95
N:431831,,,267.64
N:564837,,,243.09
N:400427,,,109.96
N:624894,,,109.97
N:571812,,,109.97
N:457041,,,277.96
N:535102,,,282.62
N:426899,,,109.98
N:476769,,,109.98
N:554361,,,273.99
N:396613,,,309.65
N:391343,,,265.52
N:168413,,,251.48
N:256977,,,221.65
N:402188,,,360.04
N:191468,,,287.48
N:537634,,,110.0
N:422189,,,110.0
N:336368,,,110.0
N:557383,,,261.27
N:527403,,,260.29
N:557271,,,253.18
N:258686,,,110.01
N:171273,,,110.01
N:582144,,,275.26
N:309072,,,110.02
N:314608,,,110.02
N:406478,,,351.1
N:393814,,,258.37
N:461632,,,371.98
N:582739,,,110.03
N:495741,,,110.04
N:347412,,,110.04
N:292934,,,342.17
N:429553,,,110.05
N:386837,,,110.05
N:699771,,,294.48
N:129095,,,283.81
N:210840,,,110.06
N:588260,,,289.62
N:370448,,,110.06
N:209234,,,110.06
N:208303,,,110.07
N:500588,,,110.07
N:348977,,,110.07
N:274902,,,110.07
N:315527,,,110.07
N:622863,,,378.35
N:173718,,,110.07
N:494016,,,110.08
N:470413,,,425.33
N:252789,,,110.09
N:681236,,,110.1
N:229683,,,110.1
N:227975,,,110.11
N:520417,,,286.71
N:468511,,,247.19
N:533217,,,110.11
N:155053,,,269.75
N:406503,,,238.29
N:27534,,,110.13
N:226575,,,310.42
N:404307,,,110.13
N:216956,2.87,3.43,110.13
N:229544,,,286.86
N:674842,,,274.31
N:389818,,,110.14
N:756903,,,110.14
N:108864,,,110.14
N:286625,4.07,4.06,110.14
N:364492,,,259.76
N:599390,,,110.15
N:573166,,,110.15
N:562117,,,110.15
N:568599,,,110.16
N:728512,,,110.16
N:553982,,,371.85
N:274273,,,110.16
N:561430,,,110.16
N:440734,,,110.16
N:628457,,,110.17
N:464973,,,110.17
N:641916,,,318.23
N:86885,,,231.12
N:535622,,,110.18
N:421056,,,319.32
N:663886,,,110.18
N:64000,,,266.37
N:258525,,,250.33
N:594090,,,110.19
N:670475,,,297.51
N:560379,,,110.2
N:296519,,,269.34
N:400865,,,110.2
N:120500,,,227.66
N:184816,1.31,2.9,110.2
N:674651,,,255.23
N:488297,,,270.77
N:531352,,,402.32
N:366109,,,256.51
N:150567,,,110.21
N:142580,,,110.21
N:203695,,,110.21
N:126093,,,110.21
N:591643,,,110.21
N:428755,,,229.12
N:472798,,,110.22
N:401962,,,248.54
N:169416,,,110.23
N:508264,,,110.23
N:517519,,,284.84
N:154048,,,321.3
N:420383,,,280.57
N:79709,,,110.24
N:598854,,,110.24
N:760139,,,110.24
N:298125,,,241.74
N:126870,,,324.58
N:314107,,,110.25
N:116390,,,236.06
N:207446,,,110.25
N:240498,,,110.25
N:415158,,,110.25
N:225215,,,255.85
N:402016,,,326.47
N:498425,,,239.48
N:130466,,,110.26
N:376547,,,240.03
N:359646,,,314.86
N:270353,,,110.26
N:619697,,,110.26
N:204236,,,326.22
N:519607,,,245.64
N:589519,,,275.21
N:345648,,,110.28
N:132136,,,110.28
N:722409,,,303.28
N:499299,,,365.63
N:466143,,,270.32
N:120397,,,240.42
N:264973,,,110.29
N:423544,,,254.69
N:345470,,,110.29
N:523123,,,110.3
N:34497,,,110.3
N:152492,,,294.51
N:760421,,,236.91
N:216151,,2.9,110.31
N:254726,,,110.31
N:410875,,,110.31
N:301630,,,110.32
N:505799,,,110.32
N:237846,,,110.32
N:301726,,,110.33
N:654000,,,110.33
N:259436,,,110.33
N:229300,,,247.09
N:346607,,,110.35
N:354572,2.51,2.89,110.36
N:200451,,,110.36
N:222231,,,291.24
N:610846,,,367.52
N:88483,,,110.37
N:164051,,,110.38
N:354165,,2.61,110.38
N:201124,,,110.38
N:608253,,,110.38
N:79682,,,110.39
N:765107,,,110.39
N:310481,,,110.39
N:159063,,,110.39
N:115940,,,229.75
N:760110,,,110.4
N:703949,,,110.4
N:203738,,,110.41
N:341082,,,283.51
N:297442,,,248.01
N:235758,,,110.41
N:220876,,,110.41
N:268666,,,110.41
N:239746,,,110.42
N:786462,,,110.42
N:570383,,,110.42
N:135615,,,110.43
N:407019,,,110.43
N:429668,,,110.43
N:504680,,,110.43
N:533894,,,110.44
N:612551,,,110.44
N:682476,,,110.44
N:354519,2.81,1.78,110.44
N:568524,,,396.51
N:403007,,,110.45
N:739400,,,323.93
N:170834,,,110.45
N:612992,,,322.22
N:594052,,,273.38
N:255824,,,250.68
N:399909,,,110.45
N:335577,,,309.21
N:596769,,,110.46
N:294855,,,370.63
N:386682,3.41,2.64,110.46
N:191558,,,299.89
N:559341,,,110.46
N:302096,,,280.81
N:206484,,,110.47
N:276093,,,282.09
N:431118,,,110.47
N:161039,,,110.47
N:20612,2.8,2.36,110.47
N:121935,,,110.48
N:189552,,,110.48
N:468227,,,254.44
N:611336,,,347.23
N:193210,,,245.15
N:167784,,,110.49
N:48360,,,110.49
N:268978,,,256.37
N:627309,,,110.5
N:172219,,,264.54
N:606238,2.67,2.7,110.5
N:119702,,,110.51
N:444973,,,110.51
N:180984,,,110.52
N:298089,,,247.44
N:466473,,,110.52
N:455483,,,110.53
N:67633,,,302.47
N:429649,,,110.53
N:287403,3.14,3.81,110.53
N:437770,,,260.88
N:308373,,,110.54
N:368100,,,236.65
N:463164,,,110.54
N:297482,,,347.96
N:342565,,,110.55
N:557074,,,110.56
N:358311,,,281.5
N:209048,,,110.56
N:442737,,,110.57
N:393132,,,292.28
N:306202,,,257.02
N:438814,,,110.58
N:623666,,,110.58
N:100491,,,110.58
N:330144,,,234.27
N:310068,,,110.59
N:700167,,,110.59
N:367553,,,263.5
N:424182,,,269.21
N:109158,,,239.42
N:449980,,,285.62
N:627592,,,110.6
N:391026,,,313.78
N:326772,,,399.52
N:373118,,,262.97
N:725789,,,110.61
N:307876,,,110.61
N:421613,,,297.29
N:624687,,,110.62
N:567809,,,110.62
N:531526,,,110.62
N:252637,,,110.63
N:139922,,,110.63
N:209928,,,110.63
N:264988,,,346.53
N:518369,,,410.18
N:330438,,,110.63
N:470212,,,110.64
N:397315,,,110.64
N:624588,,,110.64
